Nom,Prénom,Compte twitter,Élu au,twitterid,follows,id,name,screen_name,created_at,time_zone,utc_offset,protected,verified,url,lang,description,statuses_count,favourites_count,followers_count,following,friends_count,listed_count,geo_enabled,has_extended_profile,is_translation_enabled,is_translator,contributors_enabled,default_profile,default_profile_image,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_location,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image
"GUILLOT","Didier","@Didguillot","Conseil de Paris","didguillot","philippe_goujon|jdhauteserre|gybloch|deborahpawlik|atanaseparis20|jp_lecoq|hodentt|valerienahmias|jeromedubus|catherine_dumas|aurelie_solans|pauriacombe|francoiskalfon|nathfanfant|provinisandra|gilmau|nicolas_nordman|michassouline|carolinemecary|marclipountz|pklugman|david_belliard|jgleizes|annesouyris|annick_olivier|antoinetteguhl|fgaillanne|sandrinemees|raphaelleprimet|nicolasbonneto|psainsard|honore18e|yvespdb|afafgabelotaud|claudedargent15|patrick_tremege|jf_lamour|jbmenguy75015|helenebidard|lecuyercatherin|pjulien18|bernardjomier|celia_blauel|fdelapierre|naweloumer|dversini|floberthout_05|adefressenel|verolevieux|thomaslauret16|fvauglin|f_calandra|dburkli|marielaureharel|francoisdagnaud|carine_petit|paidenbaum|llechatellier|philippeducloux|bmarquaille|rosesarkissian|jlmissika|c_najdovski|jeromeimpe|yves_contassot|agillmann|pbloche|annick_lepetit|fredhoc|robertoadrian|yaminabenguigui|datirachida|pascalcherki|paulineveron|myriamelkhomri|gpoiraultgauvin|scharnoz|danielvaillant|remiferaud|jeanmarcbrule|egregoire|jm_leguen|oliviapolski|julienbargeton|balasguillaume|larrouturou|jvplace|mmancel|acordebard|pkomites|yannicktrigance|cdallonnes|hichamaffane|ianbrossat|emmanuelmaurel|ch_brun|emmacosse|flefebvre_rf|mariannelouis|michele_sabban|julienbayou|ericlejoindre|christine_frey1|murielguenoux|sgrandgambe|pierreserne|bfrancois_eelv|vpecresse|sdeschiens|cbrossel|nk_m|dassouline|pierrekanuty|alisoumare|jeanlucromero|baratti_elbaz|manubecker|jacquesboutault|leafiloche|jerome_coumet|rogermadec|pybournazel|marinettebache|maopeninou|brigitte_kuster|jb_bros|mpdelagontrie|jphuchon|cgirard|nadabomangoli|brunojulliard|juliendray|benoithamon|anne_hidalgo",195063133,"Didier Guillot","Didguillot","2010-09-25T18:07:18","Hawaii",-36000,,,"http://www.didier-guillot.info","fr","Conseiller de Paris PS 18e chargé Ens Sup vie étudiante 18e. Président de Paris and Co et de l'EIVP. Chargé de misson vie etudiante Universite Paris 13",7846,28,3410,,3406,124,true,true,,,,,,"DBE9ED","http://pbs.twimg.com/profile_background_images/419587821/BG_Twitter_Paris2.jpg","https://pbs.twimg.com/profile_background_images/419587821/BG_Twitter_Paris2.jpg",,"http://pbs.twimg.com/profile_images/644165656984846337/VNbD8Iaj_normal.jpg","https://pbs.twimg.com/profile_images/644165656984846337/VNbD8Iaj_normal.jpg","CC3366",,"DBE9ED","E6F6F9","333333",true
"FISCHER","Didier","@DidierFischer1","Conseil régional d'IdF","didierfischer1","jphuchon|g_vuilletet|juliendray|vpecresse|elvirajaouen|marierichard77|jdbrg|tassouline|solred78|karampatrick|jeanmarcnicolle|leneouannic|audeevin|pbloche|ianbrossat|l_lafon|julienbargeton|psainsard|acordebard|ericlejoindre|paulineveron|pklugman|manubecker|nadiabrahimi|celinemalaise|hzoughebi|dmbanza|didguillot|baratti_elbaz|murielguenoux|scharnoz|annick_lepetit|danielvaillant|bmarquaille|fredhoc|bfrancois_eelv|h_doucoure|hichamaffane|jacquesboutault|maopeninou|mmancel|mpdelagontrie|jm_leguen|remiferaud|pascalcherki|mounirsatouri|cocoruf|mariannelouis|llechatellier|alain_amedro|beaudetstephane|emmacosse|brunojulliard|francoiskalfon|cbrossel|mgvlg|hellakr|pkomites|christine_frey1|robertoadrian|ch_brun|benoithamon|jeromeimpe|pierreserne|rosesarkissian|g_wortham|provinisandra|sgrandgambe|gilmau|cdallonnes|agillmann|nadabomangoli|eddieait_of|dassouline|emmanuelmaurel|balasguillaume|jvplace|cgirard|michele_sabban|yannicktrigance|michelevitracp|pierrekanuty|anne_hidalgo|alisoumare|jeanlucromero|nabilakeramane|ortegapelletier|jushbb",927953730,"Didier Fischer","DidierFischer1","2012-11-05T16:45:13",,,,,"http://www.didierfischer.typepad.com","fr","Historien, conseiller municipal de Coignières, conseiller régional d'Ile-de-France et vététiste le dimanche ... juste pour réfléchir un peu !",3088,51,671,,1032,17,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/2811061537/93a9ced73cdd2a290675fa2ac9ab9132_normal.jpeg","https://pbs.twimg.com/profile_images/2811061537/93a9ced73cdd2a290675fa2ac9ab9132_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"MBANZA","David","@dmbanza","Conseil régional d'IdF","dmbanza","bernardjomier|rosesarkissian|bmarquaille|fatlazreg|sylvaindesmet|yonkeuamigo2|h_doucoure|gatignon_steph|lilianepays|g_vuilletet|yves_contassot|celinemalaise|jeromeimpe|mounirsatouri|ericcoquerel|c_najdovski|jgleizes|robertoadrian|hellakr|agillmann|erchev|jushbb|nadiaazoug|pierrekanuty|mmancel|ramayade|nk_m|hzoughebi|balasguillaume|nadabomangoli|david_belliard|emmanuelmaurel|fdiehlmann|legrandaugustin|jphuchon|clairemonod|anne_hidalgo|vpecresse|bfrancois_eelv|feldzer|sdeschiens|benoithamon|solred78|juliiiie|pierreserne|alain_amedro|jeanmarcbrule|jacquesboutault|jvplace|larrouturou|julienbayou|cocoruf|nabilakeramane|llechatellier|emmacosse|carolinemecary|bavay",118216747,"David Mbanza","dmbanza","2010-02-27T23:49:12",,,,,,"fr","Militant Europe Ecologie Les Verts et conseiller régional IDF",864,3,723,,651,32,true,,,,,,,"B2DFDA","http://pbs.twimg.com/profile_background_images/322839914/038.JPG","https://pbs.twimg.com/profile_background_images/322839914/038.JPG",true,"http://pbs.twimg.com/profile_images/2227409335/image_normal.jpg","https://pbs.twimg.com/profile_images/2227409335/image_normal.jpg","6BA644",,"EEEEEE","FFFFFF","333333",true
"PREMEL","Danièle","@DPremel","Conseil de Paris","dpremel",,1871659081,"danièle;Premel","DPremel","2013-09-16T13:14:59",,,,,,"fr","",1,,23,,2,4,,,,,,true,true,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png","0084B4",,"C0DEED","DDEEF6","333333",true
"DUROVRAY","François","@durovray","Conseil régional d'IdF","durovray","dburkli|adefressenel|jeanmarcpasquet|floberthout_05|alix_bougeret|l_lafon|julieboillot|claudin89286115|frank_cecco|bgauducheau|cocoruf|rezeg_hamida|jl_santini|stephaniechupin|martinevalleton|chantalbrunel|vincentroger754|beaudetstephane|robertoadrian|ortegapelletier|hzoughebi|llechatellier|danielegiazzi|fredhoc|agillmann|clairemonod|karampatrick|franckmargain|hellakr|h_doucoure|brunobeschizza|jdbrg|rkaroutchi|murielguenoux|fdelapierre|leneouannic|larrouturou|chantal_jouanno|sve83|francoiskalfon|mpdelagontrie|mdoaeschlimann|bfrancois_eelv|plaurent_pcf|emmanuelmaurel|eddieait_of|balasguillaume|cdallonnes|mariannelouis|mpbadre|alain_amedro|mgvlg|hichamaffane|fredvalletoux|benoithamon|anne_hidalgo|jphuchon|juliendray|ddouillet|gpoiraultgauvin|alisoumare|pierreserne|jvplace|brigitte_kuster|vpecresse|pybournazel|gillesbattailt|flefebvre_rf|sdeschiens|nk_m",37241043,"François DUROVRAY","durovray","2009-05-02T17:31:41","Paris",3600,,,"http://www.durovray.fr","fr","Président de @CDEssonne - 1er adjoint au maire de @Montgeron91",3005,16,2169,,774,56,,,,,,,,"C6E2EE","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif",,"http://pbs.twimg.com/profile_images/584087224322502658/FvYDHKhE_normal.jpg","https://pbs.twimg.com/profile_images/584087224322502658/FvYDHKhE_normal.jpg","1F98C7",,"C6E2EE","DAECF4","663B12",true
"VERSINI","Dominique","@dversini","Conseil de Paris","dversini","fgaillanne|karentaieb4|david_belliard|brigitte_kuster|dburkli|vpecresse|dassouline|antoinetteguhl|floberthout_05|annesouyris|jacquesboutault|celia_blauel|bernardjomier|pklugman|egregoire|lgoldgrab|oliviapolski|nicolasbonneto|helenebidard|leafiloche|naweloumer|julienbargeton|clairemonod|yves_contassot|c_najdovski|claudedargent15|chantal_jouanno|jphuchon|mpdelagontrie|pbloche|danielvaillant|f_calandra|francoisdagnaud|ericlejoindre|jerome_coumet|fvauglin|annick_lepetit|ramayade|ch_brun|pascalcherki|guerin_serge|maopeninou|cgirard|jb_bros|baratti_elbaz|brunojulliard|thomaslauret16|acordebard|verolevieux|paidenbaum|carolinemecary|carine_petit|paulineveron|scharnoz|jlmissika|pkomites|remiferaud|cbrossel|jeanlucromero|ianbrossat|myriamelkhomri|anne_hidalgo",2214434090,"Versini Dominique","dversini","2013-11-25T17:48:47",,,,,,"fr","Maire Adjointe Paris : Enfance, familles, personnes âgées, solidarité et lutte c/l'exclusion. VP du CG. Ancienne ministre et Defenseure des enfants",5735,54,1557,,238,78,true,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/378800000789795657/7a7ce57f291ae8bfbab7147dbd328fde_normal.jpeg","https://pbs.twimg.com/profile_images/378800000789795657/7a7ce57f291ae8bfbab7147dbd328fde_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"AÏT","Eddie","@eddieait_of","Conseil régional d'IdF","eddieait_of","l_lafon|beaudetstephane|helenebidard|jl_santini|mounirsatouri|gillesbattailt|jeanmarcnicolle|annesouyris|pbloche|jm_leguen|ericlejoindre|chantal_jouanno|nadiabrahimi|yaminabenguigui|scharnoz|julienbargeton|pascalcherki|maopeninou|datirachida|jushbb|remiferaud|provinisandra|julienbayou|karampatrick|dassouline|pierreserne|didierfischer1|jeromeimpe|pkomites|mgvlg|didguillot|larrouturou|jeanmarcbrule|g_vuilletet|rogermadec|jdbrg|leafiloche|pybournazel|bgauducheau|cgirard|alain_amedro|plaurent_pcf|pierrekanuty|llechatellier|agillmann|hellakr|clairemonod|leneouannic|robertoadrian|yannicktrigance|gilmau|brigitte_kuster|bfrancois_eelv|hichamaffane|brunobeschizza|nabilakeramane|h_doucoure|ortegapelletier|cocoruf|christine_frey1|hzoughebi|cdallonnes|francoiskalfon|jvplace|fredhoc|bmarquaille|g_wortham|alisoumare|michelevitracp|rosesarkissian|fdiehlmann|nadabomangoli|fredvalletoux|nk_m|vpecresse|flefebvre_rf|ianbrossat|mmancel|juliiiie|emmanuelmaurel|mariannelouis|durovray|brunojulliard|gpoiraultgauvin|emmacosse|juliendray|ddouillet|balasguillaume|mpdelagontrie|cbrossel|jphuchon|anne_hidalgo|sgrandgambe|ch_brun|jb_bros|jeanlucromero|michele_sabban|murielguenoux|benoithamon",134439661,"Eddie AIT - Officiel","eddieait_of","2010-04-18T12:22:22","Paris",3600,,,"http://www.eddieait.fr","fr","Conseiller Régional #IDF Délégué |Chargé de mission #COP21 @GroupeRATP |Prés. @Arcadi_idf |SG Adj #PRG |SG @polradecolo |Maire #PRG @ville_carrieres (2008-2014)",7793,3358,2045,,2221,111,true,,,,,,,"DBE9ED","http://abs.twimg.com/images/themes/theme17/bg.gif","https://abs.twimg.com/images/themes/theme17/bg.gif",,"http://pbs.twimg.com/profile_images/658026784894636033/McjE80ZH_normal.jpg","https://pbs.twimg.com/profile_images/658026784894636033/McjE80ZH_normal.jpg","338FCC",,"DBE9ED","E6F6F9","333333",true
"GALLOIS","Edith","@EdithGallois","Les deux","edithgallois","leiladiri|d_tiberi|toulmet_patrick|mustasaadi|catherine_dumas|jgleizes|francoishaab|mpdelagontrie|aziereeric|jeromedubus|maudgatel|ianbrossat|yvespdb|a_vesperini|francoiskalfon|agovciyan|nathfanfant|yannwehrling|atanaseparis20|jdhauteserre|flefebvre_rf|philippe_goujon|rkaroutchi|bernard_debre|lellouchepierre|jf_lamour|geoffroyboulard|l_lafon|frank_cecco|jvplace|deborahpawlik|claudegoasguen|franckmargain|jp_lecoq|vmontandon|vincentroger754|desarnez|patrick_tremege|dburkli|brigitte_kuster|gpoiraultgauvin|jerome_coumet|marielaureharel|karampatrick|geoffroydidier|pybournazel|floberthout_05|fmehal|anne_hidalgo|datirachida|vpecresse|nk_m|valerienahmias|olga_johnson|chantal_jouanno|erichelard|atachene",1719888192,"Edith Gallois","EdithGallois","2013-09-01T18:53:31","Athens",7200,,,,"fr","Conseillère de Paris-et regionale . Secrétaire déptale #UDIParis. Vice Presidente du groupe UDI/MODEM /secretaire nationale de l Udi en charge des transports .",1436,55,1126,,612,42,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/563354012829753345/hfopDz9U_normal.png","https://pbs.twimg.com/profile_images/563354012829753345/hfopDz9U_normal.png","0084B4",,"C0DEED","DDEEF6","333333",true
"GREGOIRE","Emmanuel","@egregoire","Conseil de Paris","egregoire","hellakr|llechatellier|rosesarkissian|mmancel|fgaillanne|virginiedaspet|nathaliemaquoi|nicolas_nordman|sgrandgambe|cdallonnes|bmarquaille|mariannelouis|michele_sabban|robertoadrian|fredhoc|joellemorel11|emmacosse|beaudetstephane|karentaieb4|juliendray|fdelapierre|annesouyris|danielvaillant|jgleizes|jacquesboutault|david_belliard|ianbrossat|gilmau|manubecker|fvauglin|celia_blauel|naweloumer|verolevieux|thomaslauret16|f_calandra|helenebidard|acordebard|paidenbaum|bernardjomier|annick_lepetit|pklugman|nicolasbonneto|raphaelleprimet|leafiloche|dversini|lgoldgrab|jb_bros|antoinetteguhl|philippeducloux|emmanuelmaurel|julienbargeton|pascalcherki|francoisdagnaud|carine_petit|myriamelkhomri|jlmissika|vmontandon|c_najdovski|jm_leguen|vpecresse|oliviapolski|ch_brun|brunojulliard|pierrekanuty|nk_m|jeanlucromero|paulineveron|ericlejoindre|balasguillaume|cbrossel|dassouline|baratti_elbaz|mpdelagontrie|remiferaud|pbloche|christine_frey1|pkomites|scharnoz|datirachida|maopeninou|chantal_jouanno|julienbayou|didguillot|cocoruf|bfrancois_eelv|jvplace|benoithamon|jerome_coumet|jphuchon|cgirard|anne_hidalgo",18737885,"Emmanuel GREGOIRE","egregoire","2009-01-07T20:52:14","Greenland",-10800,,,"http://www.emmanuelgregoire.fr","fr","Adjoint à la Maire de Paris en charge des RH, du service public et de la modernisation de l'administration, Conseiller de #Paris12 / 1er Sec. Fédération Paris",1710,557,3014,,1359,76,,,,,,,,"C6E2EE","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif",,"http://pbs.twimg.com/profile_images/573120131460513793/dtQSxmKr_normal.jpeg","https://pbs.twimg.com/profile_images/573120131460513793/dtQSxmKr_normal.jpeg","1F98C7",,"FFFFFF","DAECF4","663B12",true
"JAOUEN","Elvira","@elvirajaouen","Conseil régional d'IdF","elvirajaouen","robertoadrian|beaudetstephane|michelevitracp|mpdelagontrie|francoiskalfon|didierfischer1|pkomites|yannicktrigance|rosesarkissian|mmancel|pierrekanuty|jphuchon|alisoumare",1710230504,"Elvira Jaouën","elvirajaouen","2013-08-29T14:51:53",,,,,"http://www.facebook.com/elvira.jaouen","fr","Maire de Courdimanche - Conseillère régionale d'Ile-de-France",450,2,199,,130,11,true,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/654016886821289984/nQD-kDmk_normal.jpg","https://pbs.twimg.com/profile_images/654016886821289984/nQD-kDmk_normal.jpg","0084B4",,"C0DEED","DDEEF6","333333",true
"MERCIER","Etienne","@emercier14","Conseil de Paris","emercier14","vpecresse|pascalcherki|robertoadrian|hellakr|philippeducloux|ianbrossat|fredhoc|carine_petit|julienbargeton|acordebard|remiferaud|baratti_elbaz|nk_m|anne_hidalgo",3227197103,"Étienne Mercier ","emercier14","2015-05-01T23:26:31",,,,,,"fr","homme politique de seconde zone",25,14,35,,65,,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/594285208209358848/znIADbY7_normal.jpg","https://pbs.twimg.com/profile_images/594285208209358848/znIADbY7_normal.jpg","0084B4",,"C0DEED","DDEEF6","333333",true
"COSSE","Emmanuelle","@emmacosse","Conseil régional d'IdF","emmacosse","eddieait_of|julienbargeton|robertoadrian|fredhoc|jeanmarcpasquet|myriamelkhomri|chantal_jouanno|rkaroutchi|agillmann|jerome_coumet|aurelie_solans|fatlazreg|vpecresse|antoinetteguhl|joellemorel11|francoisdagnaud|celia_blauel|mireilleferri|annesouyris|plaurent_pcf|c_najdovski|jgleizes|mounirsatouri|yves_contassot|hellakr|paulineveron|hichamaffane|marclipountz|g_wortham|gatignon_steph|bavay|ianbrossat|remiferaud|ericcoquerel|juliendray|leneouannic|bernardjomier|g_vuilletet|pascalcherki|jushbb|michelevitracp|mgvlg|david_belliard|nadiaazoug|brunojulliard|michele_sabban|balasguillaume|emmanuelmaurel|benoithamon|mpdelagontrie|pkomites|ch_brun|dmbanza|cdallonnes|fdiehlmann|pierrekanuty|nadabomangoli|carolinemecary|clairemonod|llechatellier|jvplace|legrandaugustin|cocoruf|solred78|mariannelouis|nabilakeramane|bfrancois_eelv|larrouturou|jacquesboutault|jphuchon|julienbayou|alain_amedro|juliiiie|anne_hidalgo|jeanlucromero|pierreserne",95533081,"Emmanuelle Cosse","emmacosse","2009-12-09T00:08:43","Paris",3600,,,"http://emmacosse.fr","fr","activiste contre le sida, écolo, féministe, amatrice de rugby et VP de la Région IDF en charge du logement. Secrétaire nationale d'EELV.",17175,124,13844,,1164,401,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/438334248315916288/Ta1W-Tdp_normal.jpeg","https://pbs.twimg.com/profile_images/438334248315916288/Ta1W-Tdp_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"MAUREL","Emmanuel","@emmanuelmaurel","Conseil régional d'IdF","emmanuelmaurel","gatignon_steph|pklugman|jfpellissier|didierfischer1|mounirsatouri|egregoire|nicolasbonneto|frank_cecco|paidenbaum|cgirard|tassouline|jgleizes|oliviapolski|ianbrossat|clairemonod|myriamelkhomri|nadiabrahimi|pybournazel|mdoaeschlimann|celinemalaise|nathaliemaquoi|michelevitracp|provinisandra|jdbrg|gpoiraultgauvin|fredhoc|geoffroydidier|fredvalletoux|bavay|mgvlg|dassouline|brunobeschizza|remiferaud|scharnoz|leneouannic|durovray|bmarquaille|ericcoquerel|jushbb|christine_frey1|ortegapelletier|murielguenoux|jm_leguen|yannicktrigance|cdallonnes|hellakr|robertoadrian|pkomites|agillmann|leafiloche|gilmau|vpecresse|pascalcherki|mmancel|fdelapierre|anne_hidalgo|dmbanza|cbrossel|michele_sabban|maopeninou|juliendray|jeanmarcbrule|francoiskalfon|llechatellier|pierreserne|cocoruf|jvplace|alain_amedro|sgrandgambe|g_wortham|brunojulliard|rosesarkissian|plaurent_pcf|bfrancois_eelv|mariannelouis|emmacosse|mpdelagontrie|nadabomangoli|pierrekanuty|benoithamon|jphuchon|julienbayou|balasguillaume|ch_brun",66691158,"Emmanuel Maurel","emmanuelmaurel","2009-08-18T14:17:12","Paris",3600,,,"http://emmanuelmaurel.fr","fr","Député européen (Commissions INTA et ECON), @partisocialiste, @mntlagauche",2680,688,9929,,1999,249,,,,,,,,"E8D3B9","http://pbs.twimg.com/profile_background_images/30181064/maurel.png","https://pbs.twimg.com/profile_background_images/30181064/maurel.png",,"http://pbs.twimg.com/profile_images/378800000685426062/7a1490dc39fce7cdba35e17d6b51adce_normal.jpeg","https://pbs.twimg.com/profile_images/378800000685426062/7a1490dc39fce7cdba35e17d6b51adce_normal.jpeg","0084B4",,"BDDCAD","DDFFCC","333333",true
"CHEVAILLIER","Eric","@erchev","Conseil régional d'IdF","erchev","feldzer|bfrancois_eelv|durovray|balasguillaume|sylvaindesmet|julienbayou|larrouturou|g_wortham|alain_amedro|nadiaazoug|gpoiraultgauvin|jltouly|dmbanza|cocoruf|clairemonod",274962583,"Eric Chevaillier","erchev","2011-03-31T11:01:07","Greenland",-10800,,,,"fr","",1,,86,,43,4,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/1400069284/eric_normal.jpg","https://pbs.twimg.com/profile_images/1400069284/eric_normal.jpg","0084B4",,"C0DEED","DDEEF6","333333",true
"COQUEREL","Eric","@ericcoquerel","Conseil régional d'IdF","ericcoquerel","yvespdb|bmarquaille|laurencecohen94|nicolasbonneto|mounirsatouri|mpbadre|gilmau|maopeninou|llechatellier|mariannelouis|legrandaugustin|fredhoc|bavay|fdiehlmann|jfpellissier|flefebvre_rf|cocoruf|dmbanza|mgvlg|cdallonnes|balasguillaume|jm_leguen|cgirard|remiferaud|bfrancois_eelv|manubecker|fgaillanne|jeanmarcbrule|alain_amedro|yves_contassot|c_najdovski|jeanlucromero|larrouturou|ortegapelletier|celinemalaise|datirachida|vpecresse|nk_m|jacquesboutault|emmacosse|jphuchon|jvplace|brunojulliard|juliendray|benoithamon|carolinemecary|pybournazel|francoiskalfon|anne_hidalgo|dassouline|pascalcherki|robertoadrian|jgleizes|pierreserne|clairemonod|mpdelagontrie|pierrekanuty|julienbayou|leneouannic|ianbrossat|emmanuelmaurel|patricebessac|fdelapierre|plaurent_pcf",311601642,"Eric Coquerel","ericcoquerel","2011-06-05T18:41:54","Athens",7200,,,"http://www.eric-coquerel.fr","fr","Coordinateur politique du parti de gauche - Chef de file du PG pour les Regionales 2015 en Ile/de-France. - conseiller regional ile de france - @LePG #reseauFDG",8538,72,9434,,1544,198,true,,,,,,,"1A1B1F","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",,"http://pbs.twimg.com/profile_images/630421076275785728/Bx6TMUM0_normal.jpg","https://pbs.twimg.com/profile_images/630421076275785728/Bx6TMUM0_normal.jpg","D9001D",,"FFFFFF","DDEEF6","333333",true
